date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-09-05,Port Vale,Salford City,away,1.029,1.644,0.68,0.32,0,1,-0.34899999999999987,-1.3239999999999998,-0.3774,-0.010399999999999965,-0.33440000000000003,0.3388000000000001,-0.6878,-0.9895999999999998,-0.63384,0.19492000000000004,1.635,0.957,0.678,6.269,7.405
2026-09-12,Port Vale,Exeter,home,1.524,1.057,1.95,0.55,1,0,0.42599999999999993,-0.5069999999999999,-0.24349999999999997,-0.09316666666666662,0.07460000000000003,-0.5932000000000001,1.0192,-0.5815999999999999,-0.3583333333333334,0.06550000000000004,2.322,1.698,0.624,8.591,9.103
2026-08-15,Rochdale,Newport County,away,1.386,1.199,0.16,1.15,0,3,-1.226,-0.049000000000000155,-1.226,-0.049000000000000155,-0.02639999999999989,0.07320000000000007,-1.2992000000000001,-0.022600000000000266,-1.2992000000000001,-0.022600000000000266,0.475,1.5,-1.025,0.475,1.5
2026-08-22,Rochdale,Crawley Town,home,1.645,1.07,0.53,2.16,1,2,-1.115,1.09,-1.1705,0.5205,0.20820000000000002,0.21220000000000003,-1.3272,0.8818,-1.3132000000000001,0.42959999999999987,0.402,1.769,-1.367,0.877,3.269
2026-08-29,Rochdale,Colchester United,away,1.188,1.428,0.78,1.12,0,1,-0.4079999999999999,-0.30799999999999983,-0.9163333333333332,0.24433333333333337,0.03580000000000003,0.35120000000000007,-0.7592,-0.3437999999999999,-1.1285333333333334,0.17179999999999995,1.073,1.202,-0.129,1.95,4.471
2026-09-01,Rochdale,Shrewsbury Town,home,1.479,1.195,0.77,1.46,3,0,-0.7090000000000001,0.2649999999999999,-0.8645,0.2495,-0.00459999999999996,-0.561,-0.14800000000000002,0.26959999999999984,-0.8834,0.19624999999999992,0.86,1.568,-0.708,2.81,6.039
2026-09-05,Rochdale,Gillingham,home,1.453,1.074,0.8,1.95,1,4,-0.653,0.8759999999999999,-0.8221999999999999,0.37479999999999997,-0.059800000000000006,0.16560000000000002,-0.8186,0.9357999999999999,-0.87044,0.3441599999999999,0.648,1.637,-0.989,3.458,7.676
2026-09-12,Rochdale,Walsall,away,1.019,1.823,0.43,1.76,0,0,-0.589,-0.06299999999999994,-0.7833333333333333,0.30183333333333334,0.43900000000000006,0.2016,-0.7906,-0.502,-0.8571333333333334,0.20313333333333325,0.466,0.856,-0.39,3.924,8.532
2026-08-15,Rotherham United,Cheltenham Town,away,1.362,1.3,2.2,0.6,1,2,0.8380000000000001,-0.7000000000000001,0.8380000000000001,-0.7000000000000001,0.3566000000000001,0.06219999999999994,0.7758000000000002,-1.0566000000000002,0.7758000000000002,-1.0566000000000002,2.397,1.413,0.984,2.397,1.413
2026-08-22,Rotherham United,York,home,1.37,1.296,1.0,2.32,1,1,-0.3700000000000001,1.0239999999999998,0.23399999999999999,0.16199999999999987,0.48599999999999993,0.041000000000000036,-0.41100000000000014,0.5379999999999998,0.1824,-0.2593000000000002,0.627,1.421,-0.794,3.024,2.834
2026-08-29,Rotherham United,Chesterfield,home,1.203,1.425,2.95,1.1,2,1,1.747,-0.32499999999999996,0.7383333333333333,-0.00033333333333340764,0.7222000000000002,-0.07959999999999998,1.8266,-1.0472000000000001,0.7304666666666666,-0.5219333333333335,2.386,1.215,1.171,5.41,4.049
2026-09-01,Rotherham United,Tranmere Rovers,away,1.116,1.414,2.02,0.74,2,2,0.9039999999999999,-0.6739999999999999,0.7797499999999999,-0.16875000000000004,0.021999999999999974,0.17160000000000006,0.7323999999999998,-0.696,0.73095,-0.5654500000000001,2.22,1.157,1.063,7.63,5.206
2026-09-05,Rotherham United,Bristol Rvs,away,1.131,1.91,0.63,0.84,0,1,-0.501,-1.0699999999999998,0.5236,-0.34900000000000003,0.6748000000000002,-0.09779999999999997,-0.4032,-1.7448000000000001,0.50412,-0.8013200000000001,1.13,0.89,0.24,8.76,6.096
2026-09-12,Rotherham United,Salford City,home,1.34,1.485,2.46,1.45,3,3,1.1199999999999999,-0.03500000000000014,0.623,-0.2966666666666667,-0.5922,0.04500000000000011,1.0749999999999997,0.5571999999999998,0.5992666666666666,-0.5749000000000001,1.978,1.276,0.702,10.738,7.372
2026-08-15,Salford City,Barnet,away,1.177,1.418,0.92,1.62,1,3,-0.257,0.20200000000000018,-0.257,0.20200000000000018,0.10579999999999998,0.3254,-0.5824,0.0962000000000002,-0.5824,0.0962000000000002,0.889,1.2,-0.311,0.889,1.2
2026-08-22,Salford City,Chesterfield,home,1.492,1.019,0.51,2.27,0,1,-0.982,1.2510000000000001,-0.6194999999999999,0.7265000000000001,0.40700000000000003,0.46620000000000006,-1.4482,0.8440000000000001,-1.0152999999999999,0.47010000000000013,0.36,1.704,-1.344,1.249,2.904
2026-08-29,Salford City,Shrewsbury Town,away,1.576,1.021,0.98,0.67,0,1,-0.5960000000000001,-0.35099999999999987,-0.6116666666666667,0.36733333333333346,0.1186,-0.5836,-0.012400000000000078,-0.46959999999999985,-0.681,0.1568666666666668,1.591,1.759,-0.168,2.84,4.663
2026-09-01,Salford City,Newport County,home,2.082,0.948,2.28,0.42,2,1,0.19799999999999995,-0.528,-0.40925,0.1435000000000001,0.06940000000000009,-0.21159999999999993,0.40959999999999985,-0.5974000000000002,-0.40835000000000005,-0.03169999999999994,2.543,2.108,0.435,5.383,6.771
2026-09-05,Salford City,Port Vale,home,1.644,1.029,0.32,0.68,1,0,-1.3239999999999998,-0.34899999999999987,-0.5922,0.04500000000000011,-0.22240000000000001,0.15300000000000002,-1.4769999999999999,-0.12659999999999985,-0.6220800000000001,-0.050679999999999926,0.913,1.798,-0.885,6.296,8.569
2026-09-12,Salford City,Rotherham United,away,1.485,1.34,1.45,2.46,3,3,-0.03500000000000014,1.1199999999999999,-0.49933333333333335,0.22416666666666674,0.5236000000000001,-0.34900000000000003,0.3139999999999999,0.5963999999999998,-0.4660666666666667,0.0571666666666667,0.835,1.473,-0.638,7.131,10.042
2026-08-15,Shrewsbury Town,Tranmere Rovers,away,1.099,1.401,1.28,1.16,0,2,0.18100000000000005,-0.2410000000000001,0.18100000000000005,-0.2410000000000001,-0.06459999999999999,0.31620000000000004,-0.1352,-0.1764000000000001,-0.1352,-0.1764000000000001,1.45,1.152,0.298,1.45,1.152
