date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-09-05,Norwich,Sheffield United,away,1.388,1.394,3.04,0.79,3,1,1.6520000000000001,-0.6039999999999999,0.6888,0.17940000000000003,-0.36633333333333323,0.1183333333333334,1.5336666666666667,-0.23766666666666664,0.5875866666666667,0.24797333333333332,2.572,1.369,1.203,9.022,7.495
2026-09-09,Norwich,Birmingham,home,1.709,1.126,1.01,1.63,2,1,-0.6990000000000001,0.504,0.4575,0.23350000000000004,0.2886666666666667,0.02733333333333343,-0.7263333333333335,0.21533333333333332,0.3686,0.24253333333333335,0.951,1.769,-0.818,9.973,9.264
2026-09-12,Norwich,Middlesbrough,away,1.252,1.904,1.76,2.38,3,4,0.508,0.476,0.31516666666666665,0.18183333333333337,0.2213999999999999,-0.17839999999999995,0.6863999999999999,0.25460000000000005,0.2531666666666666,0.09110555555555556,1.054,0.975,0.079,11.027,10.239
2026-08-15,Portsmouth,Queens Park Rangers,home,1.426,1.2,2.17,2.07,1,3,0.744,0.8699999999999999,0.744,0.8699999999999999,0.027833333333333415,-0.32933333333333337,1.0733333333333333,0.8421666666666665,1.0733333333333333,0.8421666666666665,1.456,1.528,-0.072,1.456,1.528
2026-08-22,Portsmouth,Lincoln,away,1.259,1.383,1.21,2.32,3,1,-0.04899999999999993,0.9369999999999998,0.34750000000000003,0.9034999999999999,0.024800000000000023,-0.4976000000000001,0.44860000000000017,0.9121999999999998,0.7609666666666667,0.8771833333333332,0.753,1.283,-0.53,2.209,2.811
2026-08-29,Portsmouth,Bristol City,away,1.094,1.442,1.37,0.61,1,2,0.276,-0.832,0.3236666666666667,0.3249999999999999,0.2330000000000001,0.14940000000000006,0.12659999999999996,-1.065,0.5495111111111112,0.22978888888888882,1.943,1.123,0.82,4.152,3.934
2026-09-01,Portsmouth,Derby,home,1.58,1.003,0.84,0.55,0,2,-0.7400000000000001,-0.45299999999999985,0.057749999999999996,0.13049999999999998,-0.2085,0.8578333333333333,-1.5978333333333334,-0.24449999999999986,0.012674999999999992,0.11121666666666666,1.572,1.775,-0.203,5.724,5.709
2026-09-05,Portsmouth,Cardiff,home,1.521,1.355,2.07,1.43,2,0,0.5489999999999999,0.07499999999999996,0.15599999999999997,0.11939999999999998,0.4668333333333334,-0.013000000000000012,0.5619999999999999,-0.3918333333333334,0.12253999999999998,0.01060666666666663,1.782,1.487,0.295,7.506,7.196
2026-09-12,Portsmouth,Charlton,away,1.234,1.199,0.4,0.82,0,0,-0.834,-0.3790000000000001,-0.009000000000000008,0.036333333333333294,-0.45350000000000007,0.00516666666666669,-0.8391666666666666,0.07449999999999996,-0.03774444444444445,0.021255555555555517,0.906,1.388,-0.482,8.412,8.584
2026-08-15,Preston North End,Bolton Wanderers,away,1.145,1.471,1.12,1.1,1,2,-0.02499999999999991,-0.371,-0.02499999999999991,-0.371,0.043833333333333314,0.3535,-0.3784999999999999,-0.41483333333333333,-0.3784999999999999,-0.41483333333333333,1.37,1.143,0.227,1.37,1.143
2026-08-22,Preston North End,Wolverhampton Wanderers,home,1.077,1.719,0.58,1.58,1,3,-0.497,-0.139,-0.26099999999999995,-0.255,0.2854,-0.018000000000000016,-0.479,-0.4244,-0.42874999999999996,-0.41961666666666664,0.65,0.951,-0.301,2.02,2.094
2026-08-29,Preston North End,Charlton,away,1.029,1.445,1.32,0.74,0,1,0.29100000000000015,-0.7050000000000001,-0.07699999999999992,-0.405,-0.3991666666666667,-0.18233333333333332,0.4733333333333335,-0.30583333333333335,-0.12805555555555545,-0.3816888888888889,1.8,1.071,0.729,3.82,3.165
2026-09-01,Preston North End,Bristol City,home,1.267,1.422,1.91,1.78,1,3,0.643,0.3580000000000001,0.10300000000000006,-0.21425,-0.004999999999999916,0.07600000000000007,0.567,0.363,0.04570833333333339,-0.19551666666666667,1.47,1.264,0.206,5.29,4.429
2026-09-05,Preston North End,Blackburn,home,1.394,1.192,2.19,1.09,2,1,0.796,-0.10199999999999987,0.24160000000000004,-0.19179999999999997,-0.207,-0.08383333333333337,0.8798333333333335,0.10500000000000012,0.2125333333333334,-0.13541333333333333,2.068,1.51,0.558,7.358,5.939
2026-09-08,Preston North End,Watford,away,1.148,1.542,2.48,1.44,1,2,1.332,-0.10200000000000009,0.4233333333333334,-0.17683333333333331,-0.23516666666666663,0.025833333333333302,1.3061666666666667,0.13316666666666654,0.39480555555555563,-0.09065000000000001,1.994,1.102,0.892,9.352,7.041
2026-09-12,Preston North End,Lincoln,home,1.487,1.259,0.58,0.65,0,1,-0.9070000000000001,-0.6089999999999999,0.2763333333333334,-0.2165,0.33399999999999996,-0.32600000000000007,-0.5810000000000001,-0.9429999999999998,0.36105555555555563,-0.17867777777777774,1.227,1.529,-0.302,10.579,8.57
2026-08-15,Queens Park Rangers,Portsmouth,away,1.2,1.426,2.07,2.17,3,1,0.8699999999999999,0.744,0.8699999999999999,0.744,-0.15960000000000002,-0.13040000000000002,1.0004,0.9036,1.0004,0.9036,1.343,1.212,0.131,1.343,1.212
2026-08-22,Queens Park Rangers,Bolton Wanderers,home,1.624,1.065,1.82,0.19,0,0,0.19599999999999995,-0.875,0.5329999999999999,-0.0655,0.12783333333333333,0.3166666666666667,-0.12066666666666676,-1.0028333333333332,0.43986666666666663,-0.04961666666666664,2.532,1.759,0.773,3.875,2.971
2026-08-29,Queens Park Rangers,Blackburn,away,1.261,1.306,1.34,0.92,2,1,0.07900000000000018,-0.386,0.38166666666666665,-0.17233333333333334,-0.15966666666666665,0.035666666666666604,0.04333333333333358,-0.22633333333333336,0.30768888888888896,-0.10852222222222223,1.672,1.335,0.337,5.547,4.306
2026-09-02,Queens Park Rangers,Cardiff,home,1.742,1.172,2.75,0.57,2,1,1.008,-0.602,0.53825,-0.27975,0.5796666666666667,-0.08950000000000002,1.0975000000000001,-1.1816666666666666,0.5051416666666667,-0.3768083333333333,2.602,1.758,0.844,8.149,6.064
2026-09-05,Queens Park Rangers,Middlesbrough,home,1.259,1.575,1.03,2.53,0,1,-0.22899999999999987,0.9549999999999998,0.38480000000000003,-0.03280000000000003,0.12559999999999993,-0.030999999999999982,-0.1979999999999999,0.8293999999999999,0.36451333333333336,-0.13556666666666667,0.568,1.163,-0.595,8.717,7.227
2026-09-09,Queens Park Rangers,Charlton,away,1.453,1.169,1.1,0.48,0,0,-0.353,-0.6890000000000001,0.26183333333333336,-0.1421666666666667,-0.40183333333333343,-0.07499999999999997,-0.278,-0.2871666666666666,0.2574277777777778,-0.1608333333333333,1.859,1.568,0.291,10.576,8.795
2026-09-12,Queens Park Rangers,West Bromwich Albion,away,1.154,1.599,0.62,1.22,1,1,-0.5339999999999999,-0.379,0.027833333333333394,-0.32933333333333337,-0.18300000000000002,0.29899999999999993,-0.8329999999999999,-0.19599999999999998,-0.04813888888888881,-0.3441,0.869,1.073,-0.204,11.445,9.868
2026-08-15,Sheffield United,Birmingham,home,1.339,1.25,0.29,0.77,0,0,-1.049,-0.48,-1.049,-0.48,0.4526666666666667,0.08566666666666674,-1.1346666666666667,-0.9326666666666668,-1.1346666666666667,-0.9326666666666668,0.816,1.431,-0.615,0.816,1.431
2026-08-22,Sheffield United,Swansea,away,1.287,1.442,1.46,0.57,0,0,0.17300000000000004,-0.872,-0.43799999999999994,-0.6759999999999999,0.48,-0.2973333333333333,0.4703333333333333,-1.3519999999999999,-0.3321666666666667,-1.1423333333333332,2.036,1.266,0.77,2.852,2.697
2026-08-29,Sheffield United,Cardiff,away,1.453,1.436,1.28,2.24,2,2,-0.17300000000000004,0.8040000000000003,-0.3496666666666666,-0.18266666666666656,0.3453333333333333,0.10733333333333332,-0.2803333333333334,0.45866666666666694,-0.31488888888888894,-0.6086666666666666,0.83,1.387,-0.557,3.682,4.084
2026-09-01,Sheffield United,Bolton Wanderers,home,1.899,0.946,2.21,1.91,3,2,0.31099999999999994,0.964,-0.1845,0.10400000000000006,-0.17866666666666667,0.29750000000000004,0.013499999999999901,1.1426666666666667,-0.23279166666666673,-0.17083333333333323,1.57,2.011,-0.441,5.252,6.095
2026-09-05,Sheffield United,Norwich,home,1.394,1.388,0.79,3.04,1,3,-0.6039999999999999,1.6520000000000001,-0.26839999999999997,0.4136000000000001,0.2668333333333333,0.4135,-1.0174999999999998,1.3851666666666669,-0.3897333333333334,0.1403666666666668,0.312,1.377,-1.065,5.564,7.472
2026-09-08,Sheffield United,Blackburn,away,1.481,1.254,0.66,1.62,2,1,-0.8210000000000001,0.3660000000000001,-0.3605,0.4056666666666668,-0.285,0.18566666666666665,-1.0066666666666668,0.651,-0.49255555555555564,0.22547222222222232,0.693,1.529,-0.836,6.257,9.001
2026-09-13,Sheffield United,Wolverhampton Wanderers,home,1.269,1.612,0.63,1.54,0,1,-0.6389999999999999,-0.07200000000000006,-0.29216666666666663,0.47366666666666674,0.272,0.010399999999999965,-0.6493999999999999,-0.3440000000000001,-0.4116777777777778,0.32358333333333344,0.708,1.148,-0.44,6.965,10.149
2026-08-16,Southampton,Watford,away,1.639,1.232,1.71,0.81,1,2,0.07099999999999995,-0.42199999999999993,0.07099999999999995,-0.42199999999999993,-0.18183333333333332,0.236,-0.16500000000000004,-0.2401666666666666,-0.16500000000000004,-0.2401666666666666,2.001,1.65,0.351,2.001,1.65
2026-08-22,Southampton,Stoke,home,1.946,0.999,2.32,0.93,3,1,0.3739999999999999,-0.06899999999999995,0.22249999999999992,-0.24549999999999994,-0.08616666666666666,0.04316666666666672,0.33083333333333315,0.017166666666666705,0.08291666666666656,-0.11149999999999996,2.234,2.0,0.234,4.235,3.65
2026-08-29,Southampton,Millwall,home,1.647,1.135,3.62,1.35,5,1,1.973,0.21500000000000008,0.806,-0.09199999999999993,0.6918,-0.2426,2.2156000000000002,-0.4767999999999999,0.7938111111111111,-0.2332666666666666,2.476,1.723,0.753,6.711,5.373
2026-09-01,Southampton,Birmingham,away,1.394,1.416,1.02,1.55,1,1,-0.3739999999999999,0.13400000000000012,0.511,-0.03549999999999992,0.3503333333333334,-0.026833333333333265,-0.3471666666666666,-0.21633333333333327,0.5085666666666666,-0.22903333333333326,1.003,1.359,-0.356,7.714,6.732
2026-09-05,Southampton,Lincoln,away,1.816,1.104,0.67,1.93,1,1,-1.146,0.8259999999999998,0.17960000000000004,0.13680000000000003,0.04700000000000002,-0.2782000000000001,-0.8677999999999998,0.7789999999999998,0.2332933333333334,-0.027426666666666665,0.569,1.851,-1.282,8.283,8.583
2026-09-08,Southampton,Swansea,home,1.77,1.093,1.44,1.22,3,1,-0.33000000000000007,0.127,0.09466666666666668,0.13516666666666668,0.3135,-0.21349999999999994,-0.11650000000000013,-0.1865,0.17499444444444445,-0.05393888888888889,1.523,1.831,-0.308,9.806,10.414
2026-09-12,Southampton,Bristol City,home,2.005,1.099,1.71,2.24,4,1,-0.29499999999999993,1.1410000000000002,0.0336666666666667,0.3956666666666668,-0.16159999999999994,0.26360000000000006,-0.5586,1.3026000000000002,0.10939444444444446,0.2031888888888889,1.093,1.964,-0.871,10.899,12.378
