date,team,opponent,venue,xg_pre_market_for,xg_pre_market_against,xg_actual_for,xg_actual_against,goals_for,goals_against,xg_delta_for,xg_delta_against,xg_delta_for_rolling,xg_delta_against_rolling,opponent_avg_xg_delta_for,opponent_avg_xg_delta_against,xg_delta_for_adj,xg_delta_against_adj,xg_delta_for_adj_rolling,xg_delta_against_adj_rolling,xpts_actual,xpts_market,xpts_delta,xpts_actual_cumulative,xpts_market_cumulative
2026-08-29,Leicester City,Milton Keynes Dons,away,1.479,1.367,1.48,0.55,0,0,0.0009999999999998899,-0.817,-0.49833333333333335,0.056000000000000126,0.2841428571428572,0.21971428571428567,-0.21871428571428578,-1.1011428571428572,-0.5081269841269841,0.10317460317460325,2.065,1.451,0.614,4.323,5.225
2026-09-01,Leicester City,Plymouth,home,1.768,1.221,1.49,1.15,2,0,-0.278,-0.07100000000000017,-0.44325000000000003,0.02425000000000005,-0.09116666666666673,0.09916666666666664,-0.37716666666666665,0.020166666666666555,-0.47538690476190476,0.08242261904761908,1.608,1.74,-0.132,5.931,6.965
2026-09-05,Leicester City,Oxford United,home,1.827,0.977,0.99,2.25,0,4,-0.837,1.2730000000000001,-0.522,0.2740000000000001,-0.09319999999999999,0.45640000000000003,-1.2934,1.3662,-0.6389895238095239,0.3391780952380953,0.648,1.947,-1.299,6.579,8.912
2026-09-12,Leicester City,Stockport County,away,1.207,1.846,1.21,2.29,4,3,0.0029999999999998916,0.44399999999999995,-0.43450000000000005,0.3023333333333334,0.32183333333333336,-0.06450000000000002,0.06749999999999991,0.12216666666666659,-0.5212412698412698,0.3030095238095238,0.765,0.974,-0.209,7.344,9.886
2026-09-19,Leicester City,Barnsley,away,1.882,1.424,2.4,1.18,1,1,0.518,-0.244,-0.2176666666666667,0.07450000000000001,0.10683333333333334,0.002500000000000021,0.5155,-0.35083333333333333,-0.3497968253968255,0.043231746031746,2.114,1.675,0.439,9.458,11.561
2026-08-15,Leyton Orient,Sheffield Wednesday,home,1.254,1.443,1.38,2.84,1,2,0.1259999999999999,1.3969999999999998,0.1259999999999999,1.3969999999999998,0.2780000000000001,0.0983333333333334,0.027666666666666492,1.1189999999999998,0.027666666666666492,1.1189999999999998,0.647,1.241,-0.594,0.647,1.241
2026-08-22,Leyton Orient,Wigan Athletic,away,1.075,1.375,1.25,1.6,2,0,0.17500000000000004,0.2250000000000001,0.15049999999999997,0.8109999999999999,0.42100000000000004,0.26999999999999996,-0.09499999999999992,-0.19599999999999995,-0.03366666666666671,0.4614999999999999,1.142,1.15,-0.008,1.789,2.391
2026-08-29,Leyton Orient,Barnsley,home,1.533,1.265,0.62,2.13,1,3,-0.9129999999999999,0.865,-0.204,0.8290000000000001,-0.078,0.24100000000000002,-1.154,0.943,-0.40711111111111115,0.6219999999999999,0.466,1.557,-1.091,2.255,3.948
2026-09-01,Leyton Orient,Bromley,away,1.331,1.331,1.67,0.63,5,0,0.33899999999999997,-0.701,-0.06825,0.4465,-0.1593333333333333,0.2858333333333334,0.053166666666666584,-0.5416666666666666,-0.2920416666666667,0.3310833333333333,2.115,1.37,0.745,4.37,5.318
2026-09-05,Leyton Orient,Luton,away,1.1,1.964,0.58,2.12,1,1,-0.5200000000000001,0.15600000000000014,-0.15860000000000002,0.3884,-0.2710000000000001,-0.13716666666666663,-0.38283333333333347,0.4270000000000002,-0.31020000000000003,0.35026666666666667,0.444,0.843,-0.399,4.814,6.161
2026-09-12,Leyton Orient,Wycombe Wanderers,home,1.438,1.376,0.88,1.15,2,3,-0.5579999999999999,-0.22599999999999998,-0.22516666666666665,0.28600000000000003,0.06366666666666661,0.13100000000000003,-0.689,-0.2896666666666666,-0.37333333333333335,0.24361111111111114,1.139,1.416,-0.277,5.953,7.577
2026-09-19,Leyton Orient,Stevenage,home,1.361,1.101,0.37,1.56,1,0,-0.991,0.4590000000000001,-0.41133333333333333,0.12966666666666674,-0.20049999999999998,-0.19233333333333333,-0.7986666666666666,0.6595000000000001,-0.5110555555555555,0.16702777777777786,0.495,1.552,-1.057,6.448,9.129
2026-08-15,Luton,Reading,away,1.545,1.17,1.65,1.61,4,3,0.10499999999999998,0.44000000000000017,0.10499999999999998,0.44000000000000017,1.027,-0.4406,0.5456,-0.5869999999999997,0.5456,-0.5869999999999997,1.41,1.631,-0.221,1.41,1.631
2026-08-22,Luton,Notts County,home,1.907,0.976,1.85,0.76,2,2,-0.05699999999999994,-0.21599999999999997,0.02400000000000002,0.1120000000000001,0.13833333333333334,-0.3908333333333333,0.33383333333333337,-0.3543333333333333,0.43971666666666664,-0.4706666666666665,2.118,1.994,0.124,3.528,3.625
2026-08-30,Luton,Mansfield,away,1.607,1.413,1.39,1.65,2,5,-0.21700000000000008,0.23699999999999988,-0.056333333333333346,0.1536666666666667,-0.11450000000000003,0.037333333333333274,-0.25433333333333336,0.3514999999999999,0.20836666666666667,-0.19661111111111104,1.21,1.507,-0.297,4.738,5.132
2026-09-02,Luton,Stockport County,home,1.6,1.306,1.4,0.76,2,0,-0.20000000000000018,-0.546,-0.09225000000000005,-0.02124999999999999,0.4868333333333334,-0.030666666666666675,-0.1693333333333335,-1.0328333333333335,0.11394166666666662,-0.4056666666666666,1.84,1.574,0.266,6.578,6.706
2026-09-05,Luton,Leyton Orient,home,1.964,1.1,2.12,0.58,1,1,0.15600000000000014,-0.5200000000000001,-0.04260000000000001,-0.12100000000000002,-0.3036666666666667,0.3365,-0.18049999999999988,-0.21633333333333343,0.05505333333333332,-0.3678,2.376,1.94,0.436,8.954,8.646
2026-09-10,Luton,Stevenage,away,1.429,1.185,0.89,1.31,1,2,-0.539,0.125,-0.12533333333333335,-0.08000000000000002,-0.14483333333333331,-0.26766666666666666,-0.27133333333333337,0.2698333333333333,0.0006555555555555389,-0.26152777777777775,1.044,1.54,-0.496,9.998,10.186
2026-09-19,Luton,Bradford City,home,1.568,1.143,0.85,0.28,0,1,-0.7180000000000001,-0.863,-0.2625,-0.29716666666666675,-0.28550000000000003,-0.2021666666666667,-0.5158333333333334,-0.5774999999999999,-0.17625000000000002,-0.2599444444444445,1.841,1.666,0.175,11.839,11.852
2026-08-15,Mansfield,Doncaster Rovers,home,1.524,1.151,1.44,1.06,2,1,-0.08400000000000007,-0.09099999999999997,-0.08400000000000007,-0.09099999999999997,0.21950000000000003,-0.29966666666666675,0.21566666666666667,-0.3105,0.21566666666666667,-0.3105,1.638,1.63,0.008,1.638,1.63
2026-08-22,Mansfield,Peterborough United,away,1.596,1.427,1.25,1.39,1,2,-0.3460000000000001,-0.037000000000000144,-0.21500000000000008,-0.06400000000000006,0.02266666666666665,-0.1746666666666666,-0.17133333333333348,-0.0596666666666668,0.0221666666666666,-0.1850833333333334,1.272,1.49,-0.218,2.91,3.12
2026-08-30,Mansfield,Luton,home,1.413,1.607,1.65,1.39,5,2,0.23699999999999988,-0.21700000000000008,-0.06433333333333342,-0.11500000000000006,-0.20883333333333334,-0.2633333333333333,0.5003333333333332,-0.008166666666666739,0.18155555555555547,-0.12611111111111117,1.551,1.252,0.299,4.461,4.372
2026-09-02,Mansfield,Reading,away,1.193,1.638,1.36,3.3,0,5,0.16700000000000004,1.662,-0.006500000000000061,0.32924999999999993,0.7826000000000001,-0.45299999999999996,0.62,0.8793999999999998,0.2911666666666666,0.12526666666666658,0.493,1.079,-0.586,4.954,5.451
2026-09-05,Mansfield,Bradford City,away,1.05,1.687,0.49,1.2,0,1,-0.56,-0.4870000000000001,-0.11720000000000005,0.16599999999999993,-0.3481666666666667,-0.2285,-0.3315,-0.13883333333333342,0.16663333333333327,0.07244666666666658,0.764,0.949,-0.185,5.718,6.4
2026-09-12,Mansfield,Huddersfield Town,home,1.206,1.673,0.86,1.36,0,0,-0.346,-0.31299999999999994,-0.15533333333333338,0.08616666666666661,0.3456666666666666,-0.02683333333333336,-0.3191666666666666,-0.6586666666666665,0.08566666666666663,-0.0494055555555556,0.989,1.068,-0.079,6.707,7.468
2026-09-19,Mansfield,Burton Albion,away,1.338,1.36,1.82,0.85,2,2,0.482,-0.5100000000000001,-0.06100000000000003,0.016333333333333255,-0.27883333333333327,-0.11966666666666666,0.6016666666666667,-0.23116666666666685,0.14999999999999997,-0.03618333333333341,2.035,1.356,0.679,8.742,8.824
2026-08-15,Milton Keynes Dons,Oxford United,away,1.072,1.413,2.2,1.83,2,2,1.1280000000000001,0.41700000000000004,1.1280000000000001,0.41700000000000004,0.07800000000000003,0.06339999999999998,1.0646000000000002,0.339,1.0646000000000002,0.339,1.611,1.124,0.487,1.611,1.124
2026-08-22,Milton Keynes Dons,Huddersfield Town,home,1.346,1.368,1.54,2.28,1,1,0.19399999999999995,0.9119999999999997,0.661,0.6644999999999999,0.1415,-0.11683333333333334,0.3108333333333333,0.7704999999999997,0.6877166666666668,0.5547499999999999,0.971,1.356,-0.385,2.582,2.48
